Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2018-08-29,6.98,6.68,6.98,5.6,0.01,-4.57
2018-08-28,7,7,7,7,0,1.45
2018-08-27,7,6.9,7,6.2,0,-1.43
2018-08-24,7,7,7,7,0,0.29
2018-08-23,6.5,6.98,6.98,6.5,0,1.16
2018-08-22,6.9,6.9,6.9,6.9,0,0.29
2018-08-21,7.02,6.88,7.02,6,0,-1.99
2018-08-20,7.02,7.02,7.02,7.02,0,2.03
2018-08-17,6.5,6.88,6.98,6,0,5.85
2018-08-16,6.5,6.5,6.98,6.5,0,1.56
2018-08-14,5.44,6.4,6.4,5.44,0.01,17.22
2018-08-13,5.3,5.46,5.46,5.1,0,0.37
2018-08-10,5.02,5.44,5.44,5.02,0,0
2018-08-09,5.44,5.44,5.44,5.02,0,0.74
2018-08-08,5.32,5.4,5.4,5.02,0,-1.1
2018-08-07,5.4,5.46,5.46,5.4,0,1.11
2018-08-06,5.4,5.4,5.4,5.4,0,-0.74
2018-08-03,5.02,5.44,5.44,5.02,0,-0.73
2018-08-02,5.18,5.48,5.48,4.2,0.03,0
2018-08-01,5.5,5.48,5.5,5.18,0,3.4
2018-07-31,5.5,5.3,5.7,5.3,0,-3.64
2018-07-30,5.3,5.5,5.5,5.16,0,-3.51
2018-07-27,5.2,5.7,5.7,5.2,0,-1.38
2018-07-26,5.66,5.78,5.78,5.66,0,1.76
2018-07-25,5.82,5.68,5.82,5.5,0,-2.07
2018-07-24,5.8,5.8,5.8,5.8,0,0
2018-07-23,5.98,5.8,5.98,5.7,0,0
2018-07-20,5.4,5.8,5.9,5.16,0.01,8.21
2018-07-19,5.26,5.36,5.4,4.95,0.02,7.2
2018-07-18,5,5,5,4.83,0,-0.4
2018-07-17,4.95,5.02,5.02,4.7,0,1.41
2018-07-16,4.9,4.95,4.95,4.8,0,-0.8
2018-07-13,4.75,4.99,4.99,4.6,0.01,8.48
2018-07-12,4.88,4.6,4.88,4.6,0,-5.15
2018-07-11,4.99,4.85,4.99,4.4,0.01,7.3
2018-07-10,4.2,4.52,4.63,4,0.02,8.13
2018-07-09,3.97,4.18,4.4,3.46,0.01,5.82
2018-07-06,3.78,3.95,4.5,3.63,0.01,11.27
2018-07-05,3.1,3.55,3.6,3.1,0.01,18.33
2018-07-04,2.9,3,3.38,2.9,0.01,11.11
2018-07-03,2.6,2.7,2.9,2.6,0.01,12.5
2018-07-02,3,2.4,3.32,2.4,0.02,-18.37
2018-06-29,2.95,2.94,2.95,2.94,0,0.68
2018-06-28,3.25,2.92,3.25,2.91,0,0.69
2018-06-27,3.5,2.9,3.5,2.9,0.02,-11.04
2018-06-26,3.36,3.26,3.8,3.26,0.01,-4.4
2018-06-25,3.41,3.41,3.7,3.36,0,-2.57
2018-06-22,3.7,3.5,4,3.5,0,-5.41
2018-06-21,3.8,3.7,4,3.7,0,-7.5
2018-06-20,4,4,4,3.7,0.01,0
2018-06-19,4,4,4,4,0,0
2018-06-18,3.8,4,4,3.8,0,5.26
2018-06-15,4.12,3.8,4.13,3.8,0,-7.77
2018-06-14,3.85,4.12,4.26,3.32,0.04,0.49
2018-06-13,4.1,4.1,4.1,4.1,0,16.81
2018-06-12,3.99,3.51,4,3.51,0,-12.25
2018-06-11,4,4,4,3.32,0,4.71
2018-06-08,4.01,3.82,4.44,3.8,0.01,3.24
2018-06-07,3.63,3.7,4,3.63,0.01,1.93
2018-06-06,3.65,3.63,3.65,3.63,0,-0.55
2018-06-05,3.25,3.65,3.65,3.25,0,5.8
2018-06-01,3.4,3.45,3.45,3.2,0.01,1.47
2018-05-30,3.4,3.4,3.4,3.4,0,0
2018-05-29,3.44,3.4,3.44,3.4,0,-2.58
2018-05-28,3.44,3.49,3.49,3.44,0.01,1.16
2018-05-25,3.45,3.45,3.45,3.45,0,0
2018-05-24,3.45,3.45,3.45,3.45,0,0
2018-05-23,3.49,3.45,3.49,3,0.01,-1.15
2018-05-22,3.5,3.49,3.5,3.49,0,-1.41
2018-05-21,3.57,3.54,3.57,3.12,0,1.14
2018-05-18,3.5,3.5,3.5,3.5,0,0
2018-05-17,3.3,3.5,3.5,3.2,0.01,6.06
